League,Y,Franchise,Team,G,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,avgFGM,avgFGA,avgFG%,avg3FGM,avg3FGA,avg3FG%,avgFTM,avgFTA,avgFT%,avgOFF,avgDEF,avgREB,avgAST,avgSTL,avgBLK,avgTO,avgPF,avgPTS
NBA,1982,Milwaukee Bucks,MIL,82,3486,7133,0.49,37,169,0.22,1731,2299,0.75,1095,2477,3572,2116,662,532,1447,2131,8740,42.5,87.0,0.49,0.5,2.1,0.22,21.1,28.0,0.75,13.4,30.2,43.6,25.8,8.1,6.5,17.6,26.0,106.6
NBA,1982,New York Knicks,NYK,82,3272,6793,0.48,33,131,0.25,1621,2282,0.71,1080,2263,3343,2034,701,378,1509,2180,8198,39.9,82.8,0.48,0.4,1.6,0.25,19.8,27.8,0.71,13.2,27.6,40.8,24.8,8.5,4.6,18.4,26.6,100.0
NBA,1982,Oklahoma City Thunder,SEA,82,3597,7277,0.49,29,138,0.21,1796,2459,0.73,1152,2569,3721,2278,677,437,1533,1969,9019,43.9,88.7,0.49,0.4,1.7,0.21,21.9,30.0,0.73,14,31.3,45.4,27.8,8.3,5.3,18.7,24.0,110.0
NBA,1982,Philadelphia 76ers,PHI,82,3600,7212,0.5,25,109,0.23,1966,2650,0.74,1334,2596,3930,2016,812,577,1627,2041,9191,43.9,88.0,0.5,0.3,1.3,0.23,24.0,32.3,0.74,16.3,31.7,47.9,24.6,9.9,7,19.8,24.9,112.1
NBA,1982,Phoenix Suns,PHO,82,3555,7158,0.5,40,158,0.25,1626,2189,0.74,1094,2518,3612,2300,749,495,1545,2062,8776,43.4,87.3,0.5,0.5,1.9,0.25,19.8,26.7,0.74,13.3,30.7,44,28.0,9.1,6,18.8,25.1,107.0
NBA,1982,Portland Trail Blazers,POR,82,3459,7124,0.49,35,150,0.23,1855,2512,0.74,1180,2380,3560,2030,749,384,1495,1960,8808,42.2,86.9,0.49,0.4,1.8,0.23,22.6,30.6,0.74,14.4,29,43.4,24.8,9.1,4.7,18.2,23.9,107.4
NBA,1982,Sacramento Kings,KCK,82,3719,7485,0.5,51,215,0.24,1839,2530,0.73,1256,2407,3663,2155,765,409,1691,2432,9328,45.4,91.3,0.5,0.6,2.6,0.24,22.4,30.9,0.73,15.3,29.4,44.7,26.3,9.3,5,20.6,29.7,113.8
NBA,1982,San Antonio Spurs,SAS,82,3697,7340,0.5,94,308,0.31,1887,2468,0.76,1232,2599,3831,2261,675,469,1504,2095,9375,45.1,89.5,0.5,1.1,3.8,0.31,23.0,30.1,0.76,15,31.7,46.7,27.6,8.2,5.7,18.3,25.5,114.3
NBA,1982,Utah Jazz,UTA,82,3525,7342,0.48,44,183,0.24,1844,2440,0.76,1093,2550,3643,2176,758,595,1683,2017,8938,43.0,89.5,0.48,0.5,2.2,0.24,22.5,29.8,0.76,13.3,31.1,44.4,26.5,9.2,7.3,20.5,24.6,109.0
NBA,1982,Washington Wizards,WAS,82,3306,7059,0.47,70,237,0.3,1452,2059,0.71,1099,2430,3529,2046,733,400,1588,1958,8134,40.3,86.1,0.47,0.9,2.9,0.3,17.7,25.1,0.71,13.4,29.6,43,25.0,8.9,4.9,19.4,23.9,99.2
NBA,1983,Atlanta Hawks,ATL,82,3230,6809,0.47,23,106,0.22,1838,2414,0.76,1112,2232,3344,1827,626,558,1329,2091,8321,39.4,83.0,0.47,0.3,1.3,0.22,22.4,29.4,0.76,13.6,27.2,40.8,22.3,7.6,6.8,16.2,25.5,101.5
NBA,1983,Boston Celtics,BOS,82,3616,7235,0.5,55,229,0.24,1907,2407,0.79,1159,2538,3697,2122,673,430,1420,1949,9194,44.1,88.2,0.5,0.7,2.8,0.24,23.3,29.4,0.79,14.1,31,45.1,25.9,8.2,5.2,17.3,23.8,112.1
NBA,1983,Brooklyn Nets,NJN,82,3614,7258,0.5,49,232,0.21,1742,2488,0.7,1221,2313,3534,2148,814,499,1608,2243,9019,44.1,88.5,0.5,0.6,2.8,0.21,21.2,30.3,0.7,14.9,28.2,43.1,26.2,9.9,6.1,19.6,27.4,110.0
NBA,1983,Chicago Bulls,CHI,82,3305,6972,0.47,20,117,0.17,1871,2508,0.75,1141,2300,3441,2095,687,454,1578,2196,8501,40.3,85.0,0.47,0.2,1.4,0.17,22.8,30.6,0.75,13.9,28,42,25.5,8.4,5.5,19.2,26.8,103.7
NBA,1983,Cleveland Cavaliers,CLE,82,3362,7232,0.46,43,164,0.26,1619,2178,0.74,1213,2388,3601,1930,630,375,1332,2206,8386,41.0,88.2,0.46,0.5,2,0.26,19.7,26.6,0.74,14.8,29.1,43.9,23.5,7.7,4.6,16.2,26.9,102.3
NBA,1983,Dallas Mavericks,DAL,82,3618,7235,0.5,42,184,0.23,1774,2350,0.75,1090,2265,3355,2164,579,360,1303,1906,9052,44.1,88.2,0.5,0.5,2.2,0.23,21.6,28.7,0.75,13.3,27.6,40.9,26.4,7.1,4.4,15.9,23.2,110.4
NBA,1983,Denver Nuggets,DEN,82,3935,7983,0.49,77,255,0.3,2200,2690,0.82,1133,2444,3577,2482,711,352,1344,2279,10147,48.0,97.4,0.49,0.9,3.1,0.3,26.8,32.8,0.82,13.8,29.8,43.6,30.3,8.7,4.3,16.4,27.8,123.7
NBA,1983,Detroit Pistons,DET,82,3798,7910,0.48,32,141,0.23,1974,2547,0.78,1427,2434,3861,2256,697,417,1310,2177,9602,46.3,96.5,0.48,0.4,1.7,0.23,24.1,31.1,0.78,17.4,29.7,47.1,27.5,8.5,5.1,16,26.5,117.1
NBA,1983,Golden State Warriors,GSW,82,3519,7534,0.47,55,226,0.24,1915,2577,0.74,1390,2171,3561,1837,830,348,1518,2108,9008,42.9,91.9,0.47,0.7,2.8,0.24,23.4,31.4,0.74,17,26.5,43.4,22.4,10.1,4.2,18.5,25.7,109.9
NBA,1983,Houston Rockets,HOU,82,3729,7533,0.5,30,154,0.19,1583,2139,0.74,1200,2483,3683,2204,621,515,1562,2317,9071,45.5,91.9,0.5,0.4,1.9,0.19,19.3,26.1,0.74,14.6,30.3,44.9,26.9,7.6,6.3,19,28.3,110.6
NBA,1983,Indiana Pacers,IND,82,3447,7130,0.48,48,207,0.23,1624,2119,0.77,1002,2398,3400,2169,834,398,1525,2061,8566,42.0,87.0,0.48,0.6,2.5,0.23,19.8,25.8,0.77,12.2,29.2,41.5,26.5,10.2,4.9,18.6,25.1,104.5
NBA,1983,Los Angeles Clippers,SDC,82,3634,7325,0.5,24,128,0.19,1785,2424,0.74,1307,2382,3689,1981,567,385,1515,2020,9077,44.3,89.3,0.5,0.3,1.6,0.19,21.8,29.6,0.74,15.9,29,45,24.2,6.9,4.7,18.5,24.6,110.7
NBA,1983,Los Angeles Lakers,LAL,82,3854,7250,0.53,58,226,0.26,1712,2272,0.75,1095,2499,3594,2455,726,478,1578,2054,9478,47.0,88.4,0.53,0.7,2.8,0.26,20.9,27.7,0.75,13.4,30.5,43.8,29.9,8.9,5.8,19.2,25.0,115.6
NBA,1983,Milwaukee Bucks,MIL,82,3432,6970,0.49,59,232,0.25,1743,2354,0.74,1135,2385,3520,2113,642,489,1415,2167,8666,41.9,85.0,0.49,0.7,2.8,0.25,21.3,28.7,0.74,13.8,29.1,42.9,25.8,7.8,6,17.3,26.4,105.7
NBA,1983,New York Knicks,NYK,82,3386,6837,0.5,47,165,0.28,1944,2510,0.77,1088,2230,3318,2041,803,360,1587,2281,8763,41.3,83.4,0.5,0.6,2,0.28,23.7,30.6,0.77,13.3,27.2,40.5,24.9,9.8,4.4,19.4,27.8,106.9
NBA,1983,Oklahoma City Thunder,SEA,82,3460,7083,0.49,27,140,0.19,1918,2460,0.78,1064,2332,3396,2233,636,350,1360,1884,8865,42.2,86.4,0.49,0.3,1.7,0.19,23.4,30.0,0.78,13,28.4,41.4,27.2,7.8,4.3,16.6,23.0,108.1
NBA,1983,Philadelphia 76ers,PHI,82,3384,6833,0.5,29,107,0.27,2041,2706,0.75,1181,2382,3563,2032,807,653,1628,2040,8838,41.3,83.3,0.5,0.4,1.3,0.27,24.9,33.0,0.75,14.4,29,43.5,24.8,9.8,8,19.9,24.9,107.8
NBA,1983,Phoenix Suns,PHO,82,3677,7220,0.51,74,291,0.25,1673,2204,0.76,1066,2298,3364,2214,693,388,1451,2147,9101,44.8,88.0,0.51,0.9,3.5,0.25,20.4,26.9,0.76,13,28,41,27.0,8.5,4.7,17.7,26.2,111.0
NBA,1983,Portland Trail Blazers,POR,82,3632,7189,0.51,25,129,0.19,1988,2637,0.75,1251,2194,3445,2082,814,397,1483,2134,9277,44.3,87.7,0.51,0.3,1.6,0.19,24.2,32.2,0.75,15.3,26.8,42,25.4,9.9,4.8,18.1,26.0,113.1
NBA,1983,Sacramento Kings,KCK,82,3516,7230,0.49,52,189,0.28,1939,2495,0.78,1144,2273,3417,2229,715,383,1504,2200,9023,42.9,88.2,0.49,0.6,2.3,0.28,23.6,30.4,0.78,14,27.7,41.7,27.2,8.7,4.7,18.3,26.8,110.0
NBA,1983,San Antonio Spurs,SAS,82,3909,7721,0.51,79,263,0.3,1965,2604,0.75,1230,2528,3758,2361,685,491,1447,2146,9862,47.7,94.2,0.51,1,3.2,0.3,24.0,31.8,0.75,15,30.8,45.8,28.8,8.4,6,17.6,26.2,120.3
NBA,1983,Utah Jazz,UTA,82,3606,7242,0.5,101,317,0.32,2115,2708,0.78,1096,2522,3618,2230,695,604,1510,1978,9428,44.0,88.3,0.5,1.2,3.9,0.32,25.8,33.0,0.78,13.4,30.8,44.1,27.2,8.5,7.4,18.4,24.1,115.0
NBA,1983,Washington Wizards,WAS,82,3344,6907,0.48,71,282,0.25,1664,2201,0.76,1027,2387,3414,2192,556,320,1448,1989,8423,40.8,84.2,0.48,0.9,3.4,0.25,20.3,26.8,0.76,12.5,29.1,41.6,26.7,6.8,3.9,17.7,24.3,102.7
NBA,1984,Atlanta Hawks,ATL,82,3444,7119,0.48,73,235,0.31,1782,2371,0.75,1161,2345,3506,2009,665,541,1475,2047,8743,42.0,86.8,0.48,0.9,2.9,0.31,21.7,28.9,0.75,14.2,28.6,42.8,24.5,8.1,6.6,18,25.0,106.6
NBA,1984,Boston Celtics,BOS,82,3721,7325,0.51,110,309,0.36,1860,2307,0.81,1116,2630,3746,2287,645,414,1332,1781,9412,45.4,89.3,0.51,1.3,3.8,0.36,22.7,28.1,0.81,13.6,32.1,45.7,27.9,7.9,5,16.2,21.7,114.8
NBA,1984,Brooklyn Nets,NJN,82,3646,7445,0.49,52,224,0.23,1631,2237,0.73,1233,2325,3558,2163,772,415,1355,2011,8975,44.5,90.8,0.49,0.6,2.7,0.23,19.9,27.3,0.73,15,28.4,43.4,26.4,9.4,5.1,16.5,24.5,109.5
NBA,1984,Chicago Bulls,CHI,82,3453,6909,0.5,29,161,0.18,1981,2526,0.78,1074,2366,3440,1992,622,468,1463,2071,8916,42.1,84.3,0.5,0.4,2,0.18,24.2,30.8,0.78,13.1,28.9,42,24.3,7.6,5.7,17.8,25.3,108.7
NBA,1984,Cleveland Cavaliers,CLE,82,3470,7364,0.47,96,335,0.29,1867,2491,0.75,1203,2445,3648,2096,622,472,1387,2173,8903,42.3,89.8,0.47,1.2,4.1,0.29,22.8,30.4,0.75,14.7,29.8,44.5,25.6,7.6,5.8,16.9,26.5,108.6
NBA,1984,Dallas Mavericks,DAL,82,3560,7280,0.49,152,443,0.34,1844,2324,0.79,1095,2345,3440,2152,575,335,1184,1796,9116,43.4,88.8,0.49,1.9,5.4,0.34,22.5,28.3,0.79,13.4,28.6,42,26.2,7,4.1,14.4,21.9,111.2
NBA,1984,Denver Nuggets,DEN,82,3876,7976,0.49,73,235,0.31,2016,2568,0.79,1331,2303,3634,2266,894,424,1382,2152,9841,47.3,97.3,0.49,0.9,2.9,0.31,24.6,31.3,0.79,16.2,28.1,44.3,27.6,10.9,5.2,16.9,26.2,120.0
NBA,1984,Detroit Pistons,DET,82,3840,7999,0.48,45,199,0.23,1783,2262,0.79,1403,2534,3937,2302,691,397,1341,2076,9508,46.8,97.5,0.48,0.5,2.4,0.23,21.7,27.6,0.79,17.1,30.9,48,28.1,8.4,4.8,16.4,25.3,116.0
NBA,1984,Golden State Warriors,GSW,82,3498,7555,0.46,112,397,0.28,1944,2531,0.77,1327,2139,3466,1759,803,284,1460,2136,9052,42.7,92.1,0.46,1.4,4.8,0.28,23.7,30.9,0.77,16.2,26.1,42.3,21.5,9.8,3.5,17.8,26.0,110.4
NBA,1984,Houston Rockets,HOU,82,3748,7440,0.5,41,186,0.22,1581,2261,0.7,1325,2395,3720,2239,683,597,1605,2033,9118,45.7,90.7,0.5,0.5,2.3,0.22,19.3,27.6,0.7,16.2,29.2,45.4,27.3,8.3,7.3,19.6,24.8,111.2
NBA,1984,Indiana Pacers,IND,82,3489,7324,0.48,30,155,0.19,1871,2516,0.74,1198,2623,3821,1945,625,366,1622,2237,8879,42.5,89.3,0.48,0.4,1.9,0.19,22.8,30.7,0.74,14.6,32,46.6,23.7,7.6,4.5,19.8,27.3,108.3
NBA,1984,Los Angeles Clippers,LAC,82,3527,7119,0.5,56,188,0.3,1674,2208,0.76,1163,2434,3597,1934,534,497,1587,1840,8784,43.0,86.8,0.5,0.7,2.3,0.3,20.4,26.9,0.76,14.2,29.7,43.9,23.6,6.5,6.1,19.4,22.4,107.1
NBA,1984,Los Angeles Lakers,LAL,82,3952,7254,0.54,90,295,0.31,1702,2232,0.76,1063,2550,3613,2575,695,481,1537,1931,9696,48.2,88.5,0.54,1.1,3.6,0.31,20.8,27.2,0.76,13,31.1,44.1,31.4,8.5,5.9,18.7,23.5,118.2
NBA,1984,Milwaukee Bucks,MIL,82,3564,7256,0.49,89,294,0.3,1873,2473,0.76,1256,2353,3609,2164,689,486,1382,2239,9090,43.5,88.5,0.49,1.1,3.6,0.3,22.8,30.2,0.76,15.3,28.7,44,26.4,8.4,5.9,16.9,27.3,110.9
NBA,1984,New York Knicks,NYK,82,3435,7101,0.48,51,198,0.26,1706,2350,0.73,1116,2102,3218,1999,754,267,1458,2398,8627,41.9,86.6,0.48,0.6,2.4,0.26,20.8,28.7,0.73,13.6,25.6,39.2,24.4,9.2,3.3,17.8,29.2,105.2
NBA,1984,Oklahoma City Thunder,SEA,82,3277,6910,0.47,45,185,0.24,1777,2305,0.77,1019,2287,3306,2185,649,343,1493,1974,8376,40.0,84.3,0.47,0.5,2.3,0.24,21.7,28.1,0.77,12.4,27.9,40.3,26.6,7.9,4.2,18.2,24.1,102.1
NBA,1984,Philadelphia 76ers,PHI,82,3443,6992,0.49,59,224,0.26,2316,2883,0.8,1301,2364,3665,1999,817,534,1575,1971,9261,42.0,85.3,0.49,0.7,2.7,0.26,28.2,35.2,0.8,15.9,28.8,44.7,24.4,10,6.5,19.2,24.0,112.9
NBA,1984,Phoenix Suns,PHO,82,3507,7144,0.49,87,307,0.28,1757,2280,0.77,1026,2425,3451,2335,727,349,1583,2034,8858,42.8,87.1,0.49,1.1,3.7,0.28,21.4,27.8,0.77,12.5,29.6,42.1,28.5,8.9,4.3,19.3,24.8,108.0
NBA,1984,Portland Trail Blazers,POR,82,3708,7374,0.5,51,202,0.25,2002,2667,0.75,1202,2298,3500,2225,821,516,1481,1957,9469,45.2,89.9,0.5,0.6,2.5,0.25,24.4,32.5,0.75,14.7,28,42.7,27.1,10,6.3,18.1,23.9,115.5
NBA,1984,Sacramento Kings,KCK,82,3664,7275,0.5,63,238,0.26,2022,2595,0.78,1167,2327,3494,2342,661,300,1593,2169,9413,44.7,88.7,0.5,0.8,2.9,0.26,24.7,31.6,0.78,14.2,28.4,42.6,28.6,8.1,3.7,19.4,26.5,114.8
NBA,1984,San Antonio Spurs,SAS,82,3698,7202,0.51,55,202,0.27,1961,2571,0.76,1127,2470,3597,2316,757,443,1542,2180,9412,45.1,87.8,0.51,0.7,2.5,0.27,23.9,31.4,0.76,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8
NBA,1984,Utah Jazz,UTA,82,3478,7302,0.48,103,307,0.34,1878,2434,0.77,1081,2554,3635,2143,712,697,1575,1961,8937,42.4,89.0,0.48,1.3,3.7,0.34,22.9,29.7,0.77,13.2,31.1,44.3,26.1,8.7,8.5,19.2,23.9,109.0
NBA,1984,Washington Wizards,WAS,82,3534,7383,0.48,109,398,0.27,1478,1989,0.74,1012,2395,3407,2088,709,393,1282,1869,8655,43.1,90.0,0.48,1.3,4.9,0.27,18.0,24.3,0.74,12.3,29.2,41.5,25.5,8.6,4.8,15.6,22.8,105.5
NBA,1985,Atlanta Hawks,ATL,82,3447,7029,0.49,33,166,0.2,1979,2704,0.73,1249,2405,3654,2025,736,434,1483,2170,8906,42.0,85.7,0.49,0.4,2,0.2,24.1,33.0,0.73,15.2,29.3,44.6,24.7,9,5.3,18.1,26.5,108.6
NBA,1985,Boston Celtics,BOS,82,3718,7312,0.51,138,393,0.35,1785,2248,0.79,1054,2753,3807,2387,641,511,1360,1756,9359,45.3,89.2,0.51,1.7,4.8,0.35,21.8,27.4,0.79,12.9,33.6,46.4,29.1,7.8,6.2,16.6,21.4,114.1
NBA,1985,Brooklyn Nets,NJN,82,3548,7301,0.49,43,214,0.2,1810,2396,0.76,1183,2483,3666,2128,749,345,1575,2129,8949,43.3,89.0,0.49,0.5,2.6,0.2,22.1,29.2,0.76,14.4,30.3,44.7,26.0,9.1,4.2,19.2,26.0,109.1
NBA,1985,Chicago Bulls,CHI,82,3476,7227,0.48,88,317,0.28,1922,2499,0.77,1280,2278,3558,2006,609,400,1436,2166,8962,42.4,88.1,0.48,1.1,3.9,0.28,23.4,30.5,0.77,15.6,27.8,43.4,24.5,7.4,4.9,17.5,26.4,109.3
NBA,1985,Cleveland Cavaliers,CLE,82,3478,7239,0.48,132,391,0.34,1748,2325,0.75,1086,2455,3541,2064,627,436,1411,2267,8836,42.4,88.3,0.48,1.6,4.8,0.34,21.3,28.4,0.75,13.2,29.9,43.2,25.2,7.6,5.3,17.2,27.6,107.8
NBA,1985,Dallas Mavericks,DAL,82,3631,7254,0.5,141,446,0.32,2050,2643,0.78,1059,2454,3513,2108,605,369,1289,1733,9453,44.3,88.5,0.5,1.7,5.4,0.32,25.0,32.2,0.78,12.9,29.9,42.8,25.7,7.4,4.5,15.7,21.1,115.3
NBA,1985,Denver Nuggets,DEN,82,3705,7868,0.47,71,305,0.23,1929,2416,0.8,1223,2317,3540,2140,826,421,1336,2164,9410,45.2,96.0,0.47,0.9,3.7,0.23,23.5,29.5,0.8,14.9,28.3,43.2,26.1,10.1,5.1,16.3,26.4,114.8
NBA,1985,Detroit Pistons,DET,82,3754,7750,0.48,55,182,0.3,1800,2300,0.78,1276,2461,3737,2319,738,340,1343,2101,9363,45.8,94.5,0.48,0.7,2.2,0.3,22.0,28.0,0.78,15.6,30,45.6,28.3,9,4.1,16.4,25.6,114.2
NBA,1985,Golden State Warriors,GSW,82,3650,7567,0.48,87,278,0.31,1912,2517,0.76,1271,2344,3615,2018,751,354,1400,2032,9299,44.5,92.3,0.48,1.1,3.4,0.31,23.3,30.7,0.76,15.5,28.6,44.1,24.6,9.2,4.3,17.1,24.8,113.4
NBA,1985,Houston Rockets,HOU,82,3759,7671,0.49,85,310,0.27,1776,2434,0.73,1316,2434,3750,2318,745,551,1374,1991,9379,45.8,93.5,0.49,1,3.8,0.27,21.7,29.7,0.73,16,29.7,45.7,28.3,9.1,6.7,16.8,24.3,114.4
NBA,1985,Indiana Pacers,IND,82,3441,7150,0.48,23,143,0.16,1614,2183,0.74,1138,2613,3751,2159,659,381,1515,2135,8519,42.0,87.2,0.48,0.3,1.7,0.16,19.7,26.6,0.74,13.9,31.9,45.7,26.3,8,4.6,18.5,26.0,103.9
NBA,1985,Los Angeles Clippers,LAC,82,3388,7165,0.47,64,229,0.28,2067,2683,0.77,1159,2258,3417,1968,694,501,1506,1931,8907,41.3,87.4,0.47,0.8,2.8,0.28,25.2,32.7,0.77,14.1,27.5,41.7,24.0,8.5,6.1,18.4,23.5,108.6
NBA,1985,Los Angeles Lakers,LAL,82,3834,7343,0.52,138,409,0.34,1812,2329,0.78,1101,2555,3656,2433,693,419,1467,2031,9618,46.8,89.5,0.52,1.7,5,0.34,22.1,28.4,0.78,13.4,31.2,44.6,29.7,8.5,5.1,17.9,24.8,117.3
NBA,1985,Milwaukee Bucks,MIL,82,3601,7310,0.49,125,382,0.33,2063,2701,0.76,1189,2420,3609,2158,805,460,1369,2210,9390,43.9,89.1,0.49,1.5,4.7,0.33,25.2,32.9,0.76,14.5,29.5,44,26.3,9.8,5.6,16.7,27.0,114.5
NBA,1985,New York Knicks,NYK,82,3239,7034,0.46,82,239,0.34,1534,2237,0.69,1081,2170,3251,1877,714,308,1438,2213,8094,39.5,85.8,0.46,1,2.9,0.34,18.7,27.3,0.69,13.2,26.5,39.6,22.9,8.7,3.8,17.5,27.0,98.7
NBA,1985,Oklahoma City Thunder,SEA,82,3335,7059,0.47,79,300,0.26,1815,2331,0.78,1145,2256,3401,1977,745,295,1435,2168,8564,40.7,86.1,0.47,1,3.7,0.26,22.1,28.4,0.78,14,27.5,41.5,24.1,9.1,3.6,17.5,26.4,104.4
NBA,1985,Philadelphia 76ers,PHI,82,3435,7058,0.49,51,224,0.23,2130,2810,0.76,1326,2378,3704,2017,862,490,1595,1798,9051,41.9,86.1,0.49,0.6,2.7,0.23,26.0,34.3,0.76,16.2,29,45.2,24.6,10.5,6,19.5,21.9,110.4
NBA,1985,Phoenix Suns,PHO,82,3518,6993,0.5,38,183,0.21,1949,2683,0.73,1034,2449,3483,2272,773,379,1763,2260,9023,42.9,85.3,0.5,0.5,2.2,0.21,23.8,32.7,0.73,12.6,29.9,42.5,27.7,9.4,4.6,21.5,27.6,110.0
NBA,1985,Portland Trail Blazers,POR,82,3610,7281,0.5,74,275,0.27,2142,2799,0.77,1153,2316,3469,2180,859,356,1529,2205,9436,44.0,88.8,0.5,0.9,3.4,0.27,26.1,34.1,0.77,14.1,28.2,42.3,26.6,10.5,4.3,18.6,26.9,115.1
NBA,1985,Sacramento Kings,SAC,82,3538,7220,0.49,30,134,0.22,1818,2338,0.78,1135,2377,3512,2304,602,388,1533,2134,8924,43.1,88.0,0.49,0.4,1.6,0.22,22.2,28.5,0.78,13.8,29,42.8,28.1,7.3,4.7,18.7,26.0,108.8
NBA,1985,San Antonio Spurs,SAS,82,3596,7104,0.51,46,196,0.23,1882,2523,0.75,1069,2413,3482,2260,800,390,1624,2115,9120,43.9,86.6,0.51,0.6,2.4,0.23,23.0,30.8,0.75,13,29.4,42.5,27.6,9.8,4.8,19.8,25.8,111.2
NBA,1985,Utah Jazz,UTA,82,3453,7083,0.49,35,169,0.21,1930,2694,0.72,1068,2479,3547,2199,717,666,1518,2038,8871,42.1,86.4,0.49,0.4,2.1,0.21,23.5,32.9,0.72,13,30.2,43.3,26.8,8.7,8.1,18.5,24.9,108.2
NBA,1985,Washington Wizards,WAS,82,3311,7148,0.46,116,408,0.28,1704,2286,0.75,1066,2432,3498,1748,626,716,1346,1796,8442,40.4,87.2,0.46,1.4,5,0.28,20.8,27.9,0.75,13,29.7,42.7,21.3,7.6,8.7,16.4,21.9,103.0
NBA,1986,Atlanta Hawks,ATL,82,3435,7141,0.48,135,425,0.32,2019,2661,0.76,1350,2478,3828,2077,700,511,1279,2152,9024,41.9,87.1,0.48,1.6,5.2,0.32,24.6,32.5,0.76,16.5,30.2,46.7,25.3,8.5,6.2,15.6,26.2,110.0
NBA,1986,Boston Celtics,BOS,82,3645,7051,0.52,207,565,0.37,1740,2153,0.81,933,2585,3518,2421,561,526,1300,1710,9237,44.5,86.0,0.52,2.5,6.9,0.37,21.2,26.3,0.81,11.4,31.5,42.9,29.5,6.8,6.4,15.9,20.9,112.6
NBA,1986,Brooklyn Nets,NJN,82,3374,7083,0.48,145,449,0.32,2000,2607,0.77,1169,2409,3578,1991,643,397,1617,2353,8893,41.1,86.4,0.48,1.8,5.5,0.32,24.4,31.8,0.77,14.3,29.4,43.6,24.3,7.8,4.8,19.7,28.7,108.5
NBA,1986,Chicago Bulls,CHI,82,3382,7155,0.47,78,299,0.26,1754,2254,0.78,1248,2400,3648,2143,677,438,1257,1922,8596,41.2,87.3,0.47,1,3.6,0.26,21.4,27.5,0.78,15.2,29.3,44.5,26.1,8.3,5.3,15.3,23.4,104.8
NBA,1986,Cleveland Cavaliers,CLE,82,3349,7122,0.47,81,338,0.24,1779,2554,0.7,1257,2420,3677,1912,672,559,1619,1853,8558,40.8,86.9,0.47,1,4.1,0.24,21.7,31.1,0.7,15.3,29.5,44.8,23.3,8.2,6.8,19.7,22.6,104.4
NBA,1986,Dallas Mavericks,DAL,82,3594,7373,0.49,231,653,0.35,2148,2717,0.79,1219,2494,3713,2017,688,424,1205,1873,9567,43.8,89.9,0.49,2.8,8,0.35,26.2,33.1,0.79,14.9,30.4,45.3,24.6,8.4,5.2,14.7,22.8,116.7
NBA,1986,Denver Nuggets,DEN,82,3744,7951,0.47,106,391,0.27,1975,2568,0.77,1294,2368,3662,2317,754,421,1216,2184,9569,45.7,97.0,0.47,1.3,4.8,0.27,24.1,31.3,0.77,15.8,28.9,44.7,28.3,9.2,5.1,14.8,26.6,116.7
NBA,1986,Detroit Pistons,DET,82,3544,7237,0.49,39,169,0.23,1991,2602,0.77,1245,2649,3894,2021,643,436,1417,2078,9118,43.2,88.3,0.49,0.5,2.1,0.23,24.3,31.7,0.77,15.2,32.3,47.5,24.6,7.8,5.3,17.3,25.3,111.2
NBA,1986,Golden State Warriors,GSW,82,3551,7412,0.48,116,364,0.32,1970,2526,0.78,1193,2351,3544,2083,715,321,1354,2138,9188,43.3,90.4,0.48,1.4,4.4,0.32,24.0,30.8,0.78,14.5,28.7,43.2,25.4,8.7,3.9,16.5,26.1,112.0
NBA,1986,Houston Rockets,HOU,82,3465,7262,0.48,89,324,0.27,1746,2355,0.74,1190,2481,3671,2227,654,555,1384,1973,8765,42.3,88.6,0.48,1.1,4,0.27,21.3,28.7,0.74,14.5,30.3,44.8,27.2,8,6.8,16.9,24.1,106.9
NBA,1986,Indiana Pacers,IND,82,3454,7324,0.47,94,316,0.3,1696,2170,0.78,1132,2464,3596,2170,697,311,1276,2097,8698,42.1,89.3,0.47,1.1,3.9,0.3,20.7,26.5,0.78,13.8,30,43.9,26.5,8.5,3.8,15.6,25.6,106.1
NBA,1986,Los Angeles Clippers,LAC,82,3311,7332,0.45,78,348,0.22,1866,2515,0.74,1231,2137,3368,1971,751,432,1493,2004,8566,40.4,89.4,0.45,1,4.2,0.22,22.8,30.7,0.74,15,26.1,41.1,24.0,9.2,5.3,18.2,24.4,104.5
NBA,1986,Los Angeles Lakers,LAL,82,3740,7245,0.52,164,447,0.37,2012,2550,0.79,1127,2515,3642,2428,728,482,1358,1853,9656,45.6,88.4,0.52,2,5.5,0.37,24.5,31.1,0.79,13.7,30.7,44.4,29.6,8.9,5.9,16.6,22.6,117.8
