League,Y,Franchise,Team,G,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,avgFGM,avgFGA,avgFG%,avg3FGM,avg3FGA,avg3FG%,avgFTM,avgFTA,avgFT%,avgOFF,avgDEF,avgREB,avgAST,avgSTL,avgBLK,avgTO,avgPF,avgPTS,Column1,impliedFGM,impliedFGA,impliedFG%,implied3FGM,implied3FGA,implied3FG%,impliedFTM,impliedFTA,impliedFT%,impliedREB,impliedAST,impliedSTL,impliedBLK,impliedTO,impliedPF,impliedPTS
NBA,2008,Denver Nuggets,DEN,82,3058,6510,0.47,548,1477,0.37,1891,2487,0.76,905,2507,3412,1820,710,492,1257,1874,8555,37.3,79.4,0.47,6.7,18,0.37,23.1,30.3,0.76,11,30.6,41.6,22.2,8.7,6,15.3,22.9,104.3,349,2593,5396,0.48054114158636,381,1058,0.360113421550095,1451,1992,0.728413654618474,3089,1263,609,457,1015,1640,7018
NBA,2008,Detroit Pistons,DET,82,2981,6559,0.45,377,1079,0.35,1388,1849,0.75,949,2448,3397,1689,493,377,973,1712,7727,36.4,80.0,0.45,4.6,13.2,0.35,16.9,22.5,0.75,11.6,29.9,41.4,20.6,6,4.6,11.9,20.9,94.2,402,2185,4876,0.44811320754717,349,977,0.357215967246673,979,1272,0.769654088050314,2091,1275,318,236,647,1126,5698
NBA,2008,Golden State Warriors,GSW,82,3231,7055,0.46,550,1475,0.37,1893,2392,0.79,953,2492,3445,1711,638,527,1201,1842,8905,39.4,86.0,0.46,6.7,18,0.37,23.1,29.2,0.79,11.6,30.4,42.0,20.9,7.8,6.4,14.6,22.5,108.6,452,2845,6097,0.466622929309496,432,1130,0.382300884955752,1615,2067,0.781325592646347,3207,1460,581,511,1032,1737,7737
NBA,2008,Houston Rockets,HOU,82,2959,6526,0.45,621,1656,0.38,1531,1903,0.8,862,2662,3524,1662,548,355,1158,1553,8070,36.1,79.6,0.45,7.6,20.2,0.38,18.7,23.2,0.8,10.5,32.5,43.0,20.3,6.7,4.3,14.1,18.9,98.4,496,2636,5705,0.46205083260298,516,1352,0.381656804733728,1373,1704,0.80575117370892,3236,1269,463,323,940,1393,7161
NBA,2008,Indiana Pacers,IND,82,3220,7080,0.45,652,1725,0.38,1525,1890,0.81,924,2661,3585,1775,573,434,1189,1895,8617,39.3,86.3,0.45,8,21,0.38,18.6,23.0,0.81,11.3,32.5,43.7,21.6,7,5.3,14.5,23.1,105.1,548,3022,6660,0.453753753753754,652,1725,0.377971014492754,1427,1743,0.818703384968445,3342,1726,553,358,1091,1680,8123
NBA,2008,Los Angeles Clippers,LAC,82,2955,6696,0.44,535,1513,0.35,1354,1839,0.74,890,2377,3267,1723,572,482,1221,1650,7799,36.0,81.7,0.44,6.5,18.5,0.35,16.5,22.4,0.74,10.9,29,39.8,21.0,7,5.9,14.9,20.1,95.1,596,2182,5081,0.429443023026963,484,1370,0.353284671532847,1070,1375,0.778181818181818,2194,1413,466,342,855,1210,5918
NBA,2008,Los Angeles Lakers,LAL,82,3307,6981,0.47,547,1516,0.36,1607,2087,0.77,1015,2587,3602,1908,718,420,1103,1698,8768,40.3,85.1,0.47,6.7,18.5,0.36,19.6,25.5,0.77,12.4,31.5,43.9,23.3,8.8,5.1,13.5,20.7,106.9,651,2781,5921,0.469684174970444,480,1361,0.352681851579721,1379,1777,0.77602701181767,2849,1747,657,297,868,1346,7421
NBA,2008,Memphis Grizzlies,MEM,82,2865,6311,0.45,398,1106,0.36,1570,2077,0.76,847,2337,3184,1423,615,385,1252,1777,7698,34.9,77.0,0.45,4.9,13.5,0.36,19.1,25.3,0.76,10.3,28.5,38.8,17.4,7.5,4.7,15.3,21.7,93.9,676,2594,5727,0.452942203596997,381,1036,0.367760617760618,1359,1770,0.767796610169492,2756,1198,543,314,1025,1528,6928
NBA,2008,Miami Heat,MIA,82,3034,6646,0.46,582,1631,0.36,1411,1871,0.75,828,2411,3239,1671,651,451,1026,1696,8061,37.0,81.0,0.46,7.1,19.9,0.36,17.2,22.8,0.75,10.1,29.4,39.5,20.4,7.9,5.5,12.5,20.7,98.3,710,2105,4736,0.444467905405405,539,1488,0.362231182795699,1064,1382,0.769898697539797,1514,1329,463,190,675,956,5813
NBA,2008,Milwaukee Bucks,MIL,82,3009,6755,0.45,511,1408,0.36,1613,2067,0.78,973,2367,3340,1802,609,308,1154,1986,8142,36.7,82.4,0.45,6.2,17.2,0.36,19.7,25.2,0.78,11.9,28.9,40.7,22.0,7.4,3.8,14.1,24.2,99.3,760,2687,6097,0.440708545186157,440,1229,0.358014646053702,1507,1909,0.789418543740178,2811,1627,553,267,973,1753,7321
NBA,2008,Minnesota Timberwolves,MIN,82,2986,6766,0.44,543,1539,0.35,1504,1957,0.77,975,2442,3417,1674,512,322,1165,1785,8019,36.4,82.5,0.44,6.6,18.8,0.35,18.3,23.9,0.77,11.9,29.8,41.7,20.4,6.2,3.9,14.2,21.8,97.8,805,2779,6209,0.447576099210823,491,1384,0.354768786127168,1409,1814,0.776736493936053,3174,1593,459,292,1022,1582,7458
NBA,2008,New Orleans Pelicans,NOH,82,2911,6366,0.46,556,1526,0.36,1479,1833,0.81,802,2453,3255,1609,593,338,1029,1665,7857,35.5,77.6,0.46,6.8,18.6,0.36,18.0,22.4,0.81,9.8,29.9,39.7,19.6,7.2,4.1,12.5,20.3,95.8,929,2603,5734,0.453958841995117,536,1473,0.363883231500339,1320,1590,0.830188679245283,2712,1422,541,267,810,1378,7062
NBA,2008,New York Knicks,NYK,82,3157,7091,0.45,823,2284,0.36,1490,1900,0.78,911,2545,3456,1738,610,204,1174,1672,8627,38.5,86.5,0.45,10,27.9,0.36,18.2,23.2,0.78,11.1,31,42.1,21.2,7.4,2.5,14.3,20.4,105.2,992,2154,4789,0.449780747546461,509,1444,0.352493074792244,1020,1286,0.793157076205288,2541,1424,427,154,803,1177,5837
NBA,2008,Oklahoma City Thunder,OCT,82,2999,6716,0.45,328,949,0.35,1626,2069,0.79,999,2497,3496,1663,608,371,1330,1655,7952,36.6,81.9,0.45,4,11.6,0.35,19.8,25.2,0.79,12.2,30.5,42.6,20.3,7.4,4.5,16.2,20.2,97.0,1013,2304,5178,0.444959443800695,307,861,0.356562137049942,1345,1690,0.79585798816568,2429,1436,472,225,1063,1135,6260
NBA,2008,Orlando Magic,ORL,82,2929,6416,0.46,817,2147,0.38,1611,2253,0.72,819,2728,3547,1593,570,439,1142,1664,8286,35.7,78.2,0.46,10,26.2,0.38,19.6,27.5,0.72,10,33.3,43.3,19.4,7,5.4,13.9,20.3,101.0,1044,2696,5829,0.462515011151141,726,1878,0.386581469648562,1510,2115,0.713947990543735,3289,1395,491,426,1020,1500,7628
NBA,2008,Philadelphia 76ers,PHI,82,2997,6532,0.46,341,1072,0.32,1652,2216,0.75,1039,2336,3375,1647,658,415,1157,1650,7987,36.5,79.7,0.46,4.2,13.1,0.32,20.1,27.0,0.75,12.7,28.5,41.2,20.1,8,5.1,14.1,20.1,97.4,1106,2800,6103,0.45879075864329,341,1072,0.318097014925373,1558,2073,0.751567776169802,2993,1601,624,323,1025,1495,7499
NBA,2008,Phoenix Suns,PHO,82,3373,6695,0.5,553,1445,0.38,1675,2251,0.74,900,2520,3420,1905,589,420,1288,1691,8974,41.1,81.6,0.5,6.7,17.6,0.38,20.4,27.5,0.74,11,30.7,41.7,23.2,7.2,5.1,15.7,20.6,109.4,1147,2730,5351,0.510185012147262,370,990,0.373737373737374,1457,1956,0.744887525562372,2815,1666,454,372,1086,1382,7287
NBA,2008,Portland Trail Blazers,POR,82,3018,6494,0.46,596,1555,0.38,1521,1988,0.77,1060,2360,3420,1667,550,402,1055,1671,8153,36.8,79.2,0.46,7.3,19,0.38,18.5,24.2,0.77,12.9,28.8,41.7,20.3,6.7,4.9,12.9,20.4,99.4,1191,2812,6116,0.459777632439503,596,1554,0.383526383526384,1360,1740,0.781609195402299,2968,1636,521,330,899,1417,7580
NBA,2008,Sacramento Kings,SAC,82,2990,6685,0.45,586,1594,0.37,1682,2107,0.8,840,2366,3206,1619,569,349,1266,1910,8248,36.5,81.5,0.45,7.1,19.4,0.37,20.5,25.7,0.8,10.2,28.9,39.1,19.7,6.9,4.3,15.4,23.3,100.6,1238,1956,4410,0.443537414965986,364,1031,0.353055286129971,1129,1412,0.79957507082153,2062,1045,390,257,825,1235,5405
NBA,2008,San Antonio Spurs,SAS,82,3042,6534,0.47,625,1620,0.39,1249,1641,0.76,728,2638,3366,1736,474,329,963,1546,7958,37.1,79.7,0.47,7.6,19.8,0.39,15.2,20.0,0.76,8.9,32.2,41.0,21.2,5.8,4,11.7,18.9,97.0,1280,2962,6371,0.464919164966253,625,1615,0.386996904024768,1199,1576,0.760786802030457,3263,1730,469,324,893,1499,7748
NBA,2008,Toronto Raptors,TOR,82,3054,6673,0.46,479,1289,0.37,1534,1861,0.82,802,2513,3315,1835,523,390,1098,1593,8121,37.2,81.4,0.46,5.8,15.7,0.37,18.7,22.7,0.82,9.8,30.6,40.4,22.4,6.4,4.8,13.4,19.4,99.0,1394,2302,5027,0.457927193156952,419,1090,0.384403669724771,1207,1444,0.835872576177285,2228,1467,362,213,770,1102,6230
NBA,2008,Utah Jazz,UTA,82,3143,6623,0.47,392,1122,0.35,1814,2352,0.77,940,2423,3363,2024,719,374,1210,1830,8492,38.3,80.8,0.47,4.8,13.7,0.35,22.1,28.7,0.77,11.5,29.5,41.0,24.7,8.8,4.6,14.8,22.3,103.6,1438,2761,5855,0.471562766865927,392,1122,0.349376114081996,1666,2130,0.782159624413146,2766,1914,659,320,1046,1558,7580
NBA,2008,Washington Wizards,WAS,82,2994,6655,0.45,395,1198,0.33,1494,1948,0.77,956,2330,3286,1641,619,365,1146,1679,7877,36.5,81.2,0.45,4.8,14.6,0.33,18.2,23.8,0.77,11.7,28.4,40.1,20.0,7.5,4.5,14,20.5,96.1,1495,2399,5304,0.452300150829563,316,973,0.324768756423433,1220,1545,0.789644012944984,2546,1186,481,245,823,1242,6334
NBA,2009,Atlanta Hawks,ATL,82,3181,6801,0.47,524,1455,0.36,1452,1914,0.76,969,2451,3420,1789,592,413,980,1632,8338,38.8,82.9,0.47,6.4,17.7,0.36,17.7,23.3,0.76,11.8,29.9,41.7,21.8,7.2,5,12,19.9,101.7,34,3154,6748,0.467397747480735,524,1455,0.360137457044674,1433,1883,0.761019649495486,3370,1787,587,409,926,1593,8265
NBA,2009,Boston Celtics,BOS,82,3039,6294,0.48,499,1433,0.35,1559,2090,0.75,716,2449,3165,1930,701,402,1219,1816,8136,37.1,76.8,0.48,6.1,17.5,0.35,19.0,25.5,0.75,8.7,29.9,38.6,23.5,8.5,4.9,14.9,22.1,99.2,114,2781,5675,0.490044052863436,376,1127,0.333629103815439,1500,2011,0.745897563401293,2988,1788,640,390,1078,1663,7438
NBA,2009,Brooklyn Nets,NJN,82,2813,6554,0.43,377,1185,0.32,1572,2015,0.78,897,2358,3255,1540,573,393,1182,1643,7575,34.3,79.9,0.43,4.6,14.5,0.32,19.2,24.6,0.78,10.9,28.8,39.7,18.8,7,4.8,14.4,20.0,92.4,917,2454,5708,0.429922915206727,346,1080,0.32037037037037,1401,1745,0.802865329512894,2544,1367,478,301,945,1347,6655
NBA,2009,Charlotte Hornets,CHA,82,2858,6306,0.45,460,1331,0.35,1637,2180,0.75,858,2490,3348,1658,632,446,1290,1597,7813,34.9,76.9,0.45,5.6,16.2,0.35,20.0,26.6,0.75,10.5,30.4,40.8,20.2,7.7,5.4,15.7,19.5,95.3,158,1609,3488,0.461295871559633,270,756,0.357142857142857,894,1179,0.758269720101781,1839,1180,396,196,667,884,4382
NBA,2009,Chicago Bulls,CHI,82,3081,6825,0.45,352,1066,0.33,1479,1962,0.75,937,2715,3652,1704,531,478,1175,1648,7993,37.6,83.2,0.45,4.3,13,0.33,18.0,23.9,0.75,11.4,33.1,44.5,20.8,6.5,5.8,14.3,20.1,97.5,207,1936,4348,0.44526218951242,243,753,0.322709163346614,875,1121,0.780553077609277,1689,1244,304,187,687,833,4990
NBA,2009,Cleveland Cavaliers,CLE,82,3101,6391,0.49,602,1582,0.38,1569,2180,0.72,791,2692,3483,1835,564,425,1137,1591,8373,37.8,77.9,0.49,7.3,19.3,0.38,19.1,26.6,0.72,9.6,32.8,42.5,22.4,6.9,5.2,13.9,19.4,102.1,260,2893,5944,0.486709286675639,572,1490,0.383892617449664,1480,2018,0.733399405351833,3202,1785,526,407,1004,1463,7838
NBA,2009,Dallas Mavericks,DAL,82,3140,6760,0.46,558,1498,0.37,1526,1870,0.82,834,2586,3420,1917,624,449,1059,1563,8364,38.3,82.4,0.46,6.8,18.3,0.37,18.6,22.8,0.82,10.2,31.5,41.7,23.4,7.6,5.5,12.9,19.1,102.0,303,2442,5181,0.471337579617834,488,1259,0.387609213661636,1159,1365,0.849084249084249,2359,1724,472,289,790,1033,6531
NBA,2009,Denver Nuggets,DEN,82,3124,6678,0.47,544,1517,0.36,1937,2508,0.77,889,2505,3394,1719,683,417,1136,1844,8729,38.1,81.4,0.47,6.6,18.5,0.36,23.6,30.6,0.77,10.8,30.5,41.4,21.0,8.3,5.1,13.9,22.5,106.5,350,3124,6678,0.467804731955675,544,1517,0.358602504943968,1937,2508,0.772328548644338,3394,1719,683,417,1108,1844,8729
NBA,2009,Detroit Pistons,DET,82,2940,6602,0.45,374,1190,0.31,1455,1998,0.73,1053,2242,3295,1591,596,313,1100,1822,7709,35.9,80.5,0.45,4.6,14.5,0.31,17.7,24.4,0.73,12.8,27.3,40.2,19.4,7.3,3.8,13.4,22.2,94.0,403,2877,6482,0.443844492440605,374,1190,0.314285714285714,1429,1946,0.734326824254882,3178,1578,583,301,998,1758,7557
NBA,2009,Golden State Warriors,GSW,82,3329,7094,0.47,633,1687,0.38,1631,2085,0.78,753,2397,3150,1839,761,340,1204,1886,8922,40.6,86.5,0.47,7.7,20.6,0.38,19.9,25.4,0.78,9.2,29.2,38.4,22.4,9.3,4.1,14.7,23.0,108.8,453,2800,5915,0.473372781065089,533,1362,0.391336270190896,1443,1815,0.79504132231405,2252,1545,647,237,987,1430,7576
NBA,2009,Houston Rockets,HOU,82,3094,6923,0.45,646,1838,0.35,1561,2022,0.77,971,2471,3442,1790,583,318,1188,1712,8395,37.7,84.4,0.45,7.9,22.4,0.35,19.0,24.7,0.77,11.8,30.1,42.0,21.8,7.1,3.9,14.5,20.9,102.4,497,2342,5388,0.434669636228656,610,1713,0.356100408639813,1044,1368,0.763157894736842,2368,1504,430,193,850,1148,6338
NBA,2009,Indiana Pacers,IND,82,3020,6823,0.44,659,1896,0.35,1564,2019,0.77,785,2618,3403,1730,585,439,1232,1848,8263,36.8,83.2,0.44,8,23.1,0.35,19.1,24.6,0.77,9.6,31.9,41.5,21.1,7.1,5.4,15,22.5,100.8,549,3019,6817,0.442863429661141,658,1891,0.347964040190375,1564,2017,0.775409023301934,3401,1726,582,439,1168,1847,8260
NBA,2009,Los Angeles Clippers,LAC,82,3002,6601,0.45,483,1457,0.33,1362,1867,0.73,927,2502,3429,1810,532,466,1285,1581,7849,36.6,80.5,0.45,5.9,17.8,0.33,16.6,22.8,0.73,11.3,30.5,41.8,22.1,6.5,5.7,15.7,19.3,95.7,597,2230,4885,0.456499488229273,389,1192,0.326342281879195,1031,1439,0.716469770674079,2149,1214,358,312,883,1091,5880
NBA,2009,Los Angeles Lakers,LAL,82,3144,6875,0.46,532,1562,0.34,1519,1985,0.77,973,2662,3635,1730,612,400,1096,1592,8339,38.3,83.8,0.46,6.5,19,0.34,18.5,24.2,0.77,11.9,32.5,44.3,21.1,7.5,4.9,13.4,19.4,101.7,652,3096,6772,0.457176609568813,532,1562,0.340588988476312,1510,1966,0.768056968463886,3548,1722,607,371,1051,1538,8234
NBA,2009,Memphis Grizzlies,MEM,82,3223,6875,0.47,344,1020,0.34,1614,2202,0.73,1070,2496,3566,1543,645,399,1248,1655,8404,39.3,83.8,0.47,4.2,12.4,0.34,19.7,26.9,0.73,13,30.4,43.5,18.8,7.9,4.9,15.2,20.2,102.5,677,3096,6626,0.467250226380924,341,1008,0.338293650793651,1525,2049,0.744265495363592,3259,1513,616,299,1121,1473,8058
NBA,2009,Miami Heat,MIA,82,2984,6518,0.46,494,1426,0.35,1452,1931,0.75,875,2553,3428,1548,605,457,1079,1710,7914,36.4,79.5,0.46,6,17.4,0.35,17.7,23.5,0.75,10.7,31.1,41.8,18.9,7.4,5.6,13.2,20.9,96.5,711,2501,5477,0.456636844988132,463,1339,0.345780433159074,1203,1560,0.771153846153846,2358,1408,521,308,835,1249,6668
NBA,2009,Milwaukee Bucks,MIL,82,3050,6998,0.44,645,1813,0.36,1264,1675,0.75,965,2560,3525,1740,580,385,1085,1823,8009,37.2,85.3,0.44,7.9,22.1,0.36,15.4,20.4,0.75,11.8,31.2,43.0,21.2,7.1,4.7,13.2,22.2,97.7,761,2438,5644,0.431963146704465,574,1596,0.359649122807018,957,1273,0.751767478397486,2726,1513,471,306,838,1387,6407
NBA,2009,Minnesota Timberwolves,MIN,82,3106,6923,0.45,403,1181,0.34,1436,1926,0.75,962,2556,3518,1626,597,306,1333,1699,8051,37.9,84.4,0.45,4.9,14.4,0.34,17.5,23.5,0.75,11.7,31.2,42.9,19.8,7.3,3.7,16.3,20.7,98.2,806,3010,6726,0.447517097829319,403,1180,0.341525423728814,1421,1898,0.74868282402529,3382,1581,578,273,1246,1623,7844
NBA,2009,New Orleans Pelicans,NOH,82,3178,6842,0.46,571,1572,0.36,1293,1661,0.78,852,2450,3302,1828,625,300,1103,1606,8220,38.8,83.4,0.46,7,19.2,0.36,15.8,20.3,0.78,10.4,29.9,40.3,22.3,7.6,3.7,13.5,19.6,100.2,930,2584,5589,0.462336732868134,500,1359,0.367917586460633,1029,1239,0.830508474576271,2257,1626,514,144,822,1189,6697
NBA,2009,New York Knicks,NYK,82,3127,6876,0.45,743,2145,0.35,1376,1759,0.78,836,2477,3313,1772,586,305,1148,1638,8373,38.1,83.9,0.45,9.1,26.2,0.35,16.8,21.5,0.78,10.2,30.2,40.4,21.6,7.1,3.7,14,20.0,102.1,993,2325,5017,0.463424357185569,538,1527,0.352324819908317,1035,1303,0.794320798158097,2438,1184,371,196,732,1073,6223
NBA,2009,Oklahoma City Thunder,OCT,82,3063,6629,0.46,418,1229,0.34,1778,2210,0.8,960,2607,3567,1639,654,481,1227,1743,8322,37.4,80.8,0.46,5.1,15,0.34,21.7,27.0,0.8,11.7,31.8,43.5,20.0,8,5.9,15,21.3,101.5,1014,2891,6246,0.462856227985911,401,1180,0.339830508474576,1727,2137,0.808142255498362,3356,1434,610,452,1073,1585,7910
NBA,2009,Orlando Magic,ORL,82,3005,6394,0.47,841,2241,0.38,1575,2176,0.72,810,2736,3546,1615,512,456,1155,1629,8426,36.6,78.0,0.47,10.3,27.3,0.38,19.2,26.5,0.72,9.9,33.4,43.2,19.7,6.2,5.6,14.1,19.9,102.8,1045,2886,6161,0.468430449602337,841,2241,0.375278893351183,1523,2113,0.720776147657359,3419,1596,500,429,1086,1560,8136
NBA,2009,Philadelphia 76ers,PHI,82,3087,6706,0.46,474,1381,0.34,1366,1808,0.76,941,2421,3362,1723,667,439,1192,1677,8014,37.6,81.8,0.46,5.8,16.8,0.34,16.7,22.0,0.76,11.5,29.5,41.0,21.0,8.1,5.4,14.5,20.5,97.7,1107,2612,5732,0.455687369155618,435,1283,0.339049103663289,1151,1526,0.754259501965924,2437,1523,591,282,945,1329,6810
NBA,2009,Phoenix Suns,PHO,82,3339,6788,0.49,730,1770,0.41,1631,2117,0.77,910,2616,3526,1912,479,418,1210,1713,9039,40.7,82.8,0.49,8.9,21.6,0.41,19.9,25.8,0.77,11.1,31.9,43.0,23.3,5.8,5.1,14.8,20.9,110.2,1148,3143,6436,0.488346799254195,729,1763,0.413499716392513,1517,1946,0.779547790339157,3207,1896,467,362,1102,1548,8532
NBA,2009,Portland Trail Blazers,POR,82,2974,6453,0.46,491,1388,0.35,1606,2033,0.79,913,2383,3296,1674,523,350,1012,1715,8045,36.3,78.7,0.46,6,16.9,0.35,19.6,24.8,0.79,11.1,29.1,40.2,20.4,6.4,4.3,12.3,20.9,98.1,1192,2539,5541,0.45822053780906,401,1146,0.349912739965096,1440,1807,0.796900940785833,2368,1395,429,186,750,1305,6919
NBA,2009,Sacramento Kings,SAC,82,3144,6895,0.46,482,1383,0.35,1430,1969,0.73,977,2518,3495,1679,564,366,1226,1827,8200,38.3,84.1,0.46,5.9,16.9,0.35,17.4,24.0,0.73,11.9,30.7,42.6,20.5,6.9,4.5,15,22.3,100.0,1239,2632,5796,0.454106280193237,427,1226,0.348287112561175,1093,1508,0.724801061007958,2804,1429,454,320,962,1462,6784
NBA,2009,San Antonio Spurs,SAS,82,3150,6659,0.47,554,1547,0.36,1458,1969,0.74,887,2621,3508,1829,516,381,1116,1669,8312,38.4,81.2,0.47,6.8,18.9,0.36,17.8,24.0,0.74,10.8,32,42.8,22.3,6.3,4.6,13.6,20.4,101.4,1281,3032,6400,0.47375,531,1481,0.358541525995949,1402,1884,0.74416135881104,3360,1781,493,347,1005,1571,7997
NBA,2009,Toronto Raptors,TOR,82,3199,6631,0.48,518,1397,0.37,1618,2118,0.76,806,2507,3313,1804,469,384,1100,1819,8534,39.0,80.9,0.48,6.3,17,0.37,19.7,25.8,0.76,9.8,30.6,40.4,22.0,5.7,4.7,13.4,22.2,104.1,1395,3072,6384,0.481203007518797,518,1397,0.370794559770938,1580,2035,0.776412776412776,3088,1769,442,355,1009,1704,8242
NBA,2009,Utah Jazz,UTA,82,3227,6575,0.49,439,1207,0.36,1654,2233,0.74,872,2588,3460,2187,675,400,1246,1859,8547,39.4,80.2,0.49,5.4,14.7,0.36,20.2,27.2,0.74,10.6,31.6,42.2,26.7,8.2,4.9,15.2,22.7,104.2,1439,2318,4852,0.477741137675186,426,1152,0.369791666666667,1241,1654,0.750302297460701,2304,1701,487,343,884,1440,6303
NBA,2009,Washington Wizards,WAS,82,3008,6700,0.45,432,1225,0.35,1444,1895,0.76,966,2458,3424,1557,493,421,1219,1752,7892,36.7,81.7,0.45,5.3,14.9,0.35,17.6,23.1,0.76,11.8,30,41.8,19.0,6,5.1,14.9,21.4,96.2,1496,1799,4014,0.448181365221724,318,824,0.385922330097087,803,1043,0.769894534995206,1564,1085,276,215,699,900,4719
NBA,2010,Atlanta Hawks,ATL,82,2971,6429,0.46,502,1427,0.35,1346,1728,0.78,762,2460,3222,1802,497,341,1118,1554,7790,36.2,78.4,0.46,6.1,17.4,0.35,16.4,21.1,0.78,9.3,30,39.3,22.0,6.1,4.2,13.6,19.0,95.0,35,2470,5260,0.46958174904943,319,978,0.326175869120654,1126,1423,0.791286015460295,2541,1413,383,292,836,1072,6385
NBA,2010,Boston Celtics,BOS,82,3023,6219,0.49,408,1119,0.36,1459,1895,0.77,639,2542,3181,1921,676,344,1195,1678,7913,36.9,75.8,0.49,5,13.6,0.36,17.8,23.1,0.77,7.8,31,38.8,23.4,8.2,4.2,14.6,20.5,96.5,115,2407,4979,0.483430407712392,326,865,0.376878612716763,1155,1447,0.798203178991016,2361,1689,571,232,853,1093,6295
NBA,2010,Brooklyn Nets,NJN,82,2918,6638,0.44,459,1337,0.34,1427,1881,0.76,909,2440,3349,1723,458,384,1152,1807,7722,35.6,81.0,0.44,5.6,16.3,0.34,17.4,22.9,0.76,11.1,29.8,40.8,21.0,5.6,4.7,14,22.0,94.2,918,2111,4711,0.448100191042242,304,861,0.353077816492451,927,1227,0.755501222493888,2451,926,282,310,686,1221,5453
NBA,2010,Charlotte Hornets,CHA,82,2873,6365,0.45,393,1203,0.33,1511,1999,0.76,848,2444,3292,1728,524,433,1192,1637,7650,35.0,77.6,0.45,4.8,14.7,0.33,18.4,24.4,0.76,10.3,29.8,40.1,21.1,6.4,5.3,14.5,20.0,93.3,159,2009,4567,0.439894898182614,348,1053,0.33048433048433,1022,1252,0.81629392971246,1839,1464,375,249,812,1034,5388
NBA,2010,Chicago Bulls,CHI,82,3042,6587,0.46,511,1415,0.36,1492,2008,0.74,967,2654,3621,1827,592,468,1161,1639,8087,37.1,80.3,0.46,6.2,17.3,0.36,18.2,24.5,0.74,11.8,32.4,44.2,22.3,7.2,5.7,14.2,20.0,98.6,208,2500,5530,0.452079566003617,505,1394,0.362266857962697,1242,1606,0.773349937733499,2717,1630,516,381,866,1254,6747
NBA,2010,Cleveland Cavaliers,CLE,82,2886,6647,0.43,509,1489,0.34,1546,2075,0.75,856,2449,3305,1720,544,341,1166,1648,7827,35.2,81.1,0.43,6.2,18.2,0.34,18.9,25.3,0.75,10.4,29.9,40.3,21.0,6.6,4.2,14.2,20.1,95.5,261,2234,5157,0.43319759550126,379,1066,0.355534709193246,1223,1642,0.744823386114495,2574,1244,395,224,835,1133,6070
NBA,2010,Dallas Mavericks,DAL,82,3069,6463,0.47,645,1768,0.36,1437,1850,0.78,780,2618,3398,1954,557,352,1145,1575,8220,37.4,78.8,0.47,7.9,21.6,0.36,17.5,22.6,0.78,9.5,31.9,41.4,23.8,6.8,4.3,14,19.2,100.2,304,2668,5746,0.464323007309433,586,1623,0.361059765865681,1185,1510,0.78476821192053,2583,1879,491,260,992,1257,7107
NBA,2010,Denver Nuggets,DEN,82,3145,6613,0.48,662,1704,0.39,1859,2429,0.77,791,2652,3443,1813,605,352,1157,1719,8811,38.4,80.6,0.48,8.1,20.8,0.39,22.7,29.6,0.77,9.6,32.3,42.0,22.1,7.4,4.3,14.1,21.0,107.5,351,2073,4200,0.493571428571429,437,1138,0.384007029876977,1032,1422,0.725738396624473,2317,1148,418,233,678,1191,5615
NBA,2010,Detroit Pistons,DET,82,3056,6647,0.46,472,1256,0.38,1367,1854,0.74,931,2236,3167,1730,595,328,1067,1629,7951,37.3,81.1,0.46,5.8,15.3,0.38,16.7,22.6,0.74,11.4,27.3,38.6,21.1,7.3,4,13,19.9,97.0,404,2963,6458,0.458810777330443,472,1256,0.375796178343949,1316,1755,0.74985754985755,2994,1713,571,307,957,1537,7714
NBA,2010,Golden State Warriors,GSW,82,3251,7047,0.46,685,1749,0.39,1290,1695,0.76,955,2370,3325,1847,737,406,1198,1806,8477,39.6,85.9,0.46,8.4,21.3,0.39,15.7,20.7,0.76,11.6,28.9,40.5,22.5,9,5,14.6,22.0,103.4,454,2657,5793,0.458656999827378,662,1680,0.394047619047619,1093,1350,0.80962962962963,2192,1612,586,194,919,1143,7069
NBA,2010,Houston Rockets,HOU,82,3170,6975,0.45,677,1843,0.37,1668,2083,0.8,962,2549,3511,1955,581,371,1110,1641,8685,38.7,85.1,0.45,8.3,22.5,0.37,20.3,25.4,0.8,11.7,31.1,42.8,23.8,7.1,4.5,13.5,20.0,105.9,498,2697,5815,0.463800515907137,505,1366,0.369692532942899,1475,1831,0.805570726379028,2990,1527,467,277,857,1337,7374
NBA,2010,Indiana Pacers,IND,82,3003,6787,0.44,585,1653,0.35,1592,2035,0.78,914,2657,3571,1611,584,456,1262,1782,8183,36.6,82.8,0.44,7.1,20.2,0.35,19.4,24.8,0.78,11.1,32.4,43.5,19.6,7.1,5.6,15.4,21.7,99.8,550,3003,6787,0.442463533225284,585,1653,0.353901996370236,1592,2035,0.782309582309582,3571,1611,584,456,1210,1782,8183
NBA,2010,Los Angeles Clippers,LAC,82,3015,6594,0.46,513,1519,0.34,1546,2187,0.71,955,2501,3456,1813,585,402,1343,1733,8089,36.8,80.4,0.46,6.3,18.5,0.34,18.9,26.7,0.71,11.6,30.5,42.1,22.1,7.1,4.9,16.4,21.1,98.6,598,2325,4987,0.466212151594145,372,1102,0.337568058076225,1287,1846,0.697183098591549,2800,1308,469,307,988,1329,6309
