"","Team","Season","impliedFGM","impliedFGA","impliedFG%","implied3FGM","implied3FGA","implied3FG%","impliedFTM","impliedFTA","impliedFT%","impliedREB","impliedAST","impliedSTL","impliedBLK","impliedTO","impliedPF","impliedPTS"
"202","CHI",2004,2030,4963,0.409026798307475,511,1429,0.357592722183345,1064,1396,0.762177650429799,2487,1558,499,242,964,1445,5635
"203","CHI",2005,2642,5964,0.44299128101945,558,1467,0.380368098159509,1236,1625,0.760615384615385,2955,1695,480,272,1033,1662,7078
"204","CHI",2006,2984,6521,0.457598527833154,480,1237,0.388035569927243,1491,2017,0.73921665840357,3456,1797,630,434,1217,1825,7939
"205","CHI",2007,2402,5469,0.439202779301518,447,1218,0.366995073891626,1251,1610,0.777018633540373,2522,1531,476,283,957,1452,6502
"206","CHI",2008,2243,4837,0.463717180070292,285,742,0.384097035040431,1145,1459,0.784784098697738,2364,1348,437,364,831,1141,5916
"207","CHI",2009,1936,4348,0.44526218951242,243,753,0.322709163346614,875,1121,0.780553077609277,1689,1244,304,187,687,833,4990
"208","CHI",2010,2500,5530,0.452079566003617,505,1394,0.362266857962697,1242,1606,0.773349937733499,2717,1630,516,381,866,1254,6747
"209","CHI",2011,2188,4902,0.446348429212566,419,1117,0.375111906893465,875,1156,0.756920415224913,2398,1448,399,239,759,887,5670
"210","CHI",2012,2891,6580,0.43936170212766,431,1204,0.35797342192691,1334,1725,0.773333333333333,3485,1875,584,411,1109,1597,7547
"211","CHI",2013,2299,5283,0.435169411319326,350,1047,0.334288443170965,1159,1511,0.767041694242224,3120,1415,500,379,911,1250,6107
"212","CHI",2014,2731,6247,0.437169841523932,645,1825,0.353424657534247,1481,1875,0.789866666666667,3309,1706,472,395,993,1309,7588
"213","CHI",2015,3054,6897,0.442801217920835,602,1638,0.367521367521368,1317,1677,0.785330948121646,3675,1766,463,454,1040,1442,8027
"214","CHI",2016,2529,5832,0.433641975308642,542,1600,0.33875,1249,1539,0.811565951916829,2883,1666,567,323,890,1135,6849
"215","CHI",2017,2901,6666,0.435193519351935,796,2262,0.351900972590628,1079,1425,0.75719298245614,3311,1829,588,264,1012,1476,7677
"216","CHI",2018,2407,5210,0.461996161228407,463,1323,0.349962207105064,1046,1336,0.782934131736527,2595,1380,426,279,815,1216,6323
"217","CHI",2019,2479,5628,0.44047619047619,793,2282,0.347502191060473,974,1272,0.765723270440252,2615,1489,639,209,922,1319,6725
"218","CIN",1957,2772,7195,0.385267546907575,0,0,0,1647,2317,0.710832973672853,4255,1563,0,0,0,1798,7191
"219","CIN",1958,2515,6430,0.391135303265941,0,0,0,1497,2080,0.719711538461538,3681,1113,0,0,0,1632,6527
"220","CIN",1959,2617,6435,0.406682206682207,0,0,0,1633,2287,0.714035854831657,3391,1558,0,0,0,1638,6867
"221","CIN",1960,3234,7278,0.444352844187964,0,0,0,1867,2490,0.749799196787149,4061,1908,0,0,0,1868,8335
"222","CIN",1961,3806,8414,0.45234133586879,0,0,0,2233,2969,0.752105085887504,4900,2154,0,0,0,2081,9845
"223","CIN",1962,3672,7998,0.459114778694674,0,0,0,2183,2923,0.746835443037975,4910,1931,0,0,0,2203,9527
"224","CIN",1963,3329,7311,0.455341266584599,0,0,0,2033,2656,0.765436746987952,4552,1865,0,0,0,1995,8691
"225","CIN",1964,3482,7797,0.446582018725151,0,0,0,2170,2866,0.75715282623866,4786,1843,0,0,0,1992,9134
"226","CIN",1965,3591,8066,0.445202082816762,0,0,0,2193,2886,0.75987525987526,4950,1809,0,0,0,2007,9375
"227","CIN",1966,3554,7872,0.451473577235772,0,0,0,2127,2730,0.779120879120879,4468,1837,0,0,0,1981,9235
"228","CIN",1967,2962,6232,0.475288831835687,0,0,0,1702,2179,0.781092244148692,3652,1493,0,0,0,1495,7626
"229","CIN",1968,3040,6611,0.459839661170776,0,0,0,1993,2604,0.765360983102919,3809,1828,0,0,0,1648,8073
"230","CIN",1969,3467,7554,0.458962139263966,0,0,0,1885,2590,0.727799227799228,3749,1854,0,0,0,1928,8819
"231","CLE",1946,1097,3829,0.286497780099243,0,0,0,532,829,0.641737032569361,0,359,0,0,0,804,2726
"232","CLE",1981,1794,3908,0.459058341862845,12,73,0.164383561643836,884,1160,0.762068965517241,1544,1403,337,180,735,1163,4484
"233","CLE",1982,2005,4305,0.465737514518002,6,51,0.117647058823529,856,1216,0.703947368421053,2507,1291,417,169,1058,1534,4872
"234","CLE",1983,3125,6751,0.462894386016886,43,164,0.26219512195122,1520,2021,0.752102919346858,3016,1850,590,223,1185,1856,7813
"235","CLE",1984,2682,5738,0.467410247472987,90,307,0.293159609120521,1589,2094,0.75883476599809,2598,1906,504,294,1083,1546,7043
"236","CLE",1985,3005,6192,0.485303617571059,101,297,0.34006734006734,1545,2038,0.758096172718351,3051,1764,545,363,1175,1861,7656
"237","CLE",1986,2566,5545,0.462759242560866,80,326,0.245398773006135,1351,1935,0.698191214470284,2599,1494,574,427,1206,1380,6563
"238","CLE",1987,2529,5223,0.484204480183802,125,323,0.386996904024768,1366,1826,0.748083242059146,2322,1636,560,327,1056,1214,6549
"239","CLE",1988,3438,6841,0.502558105540126,170,474,0.358649789029536,1804,2413,0.747617074181517,3468,2249,785,586,1281,1572,8850
"240","CLE",1989,2151,4637,0.463877507008842,337,808,0.417079207920792,1081,1400,0.772142857142857,2192,1734,440,272,850,1004,5720
"241","CLE",1990,3191,6662,0.478985289702792,160,478,0.334728033472803,1613,2100,0.768095238095238,3247,2201,631,445,1216,1592,8155
"242","CLE",1991,3259,6655,0.489706987227648,252,703,0.35846372688478,1740,2151,0.808926080892608,3229,2172,571,603,982,1350,8510
"243","CLE",1992,3111,6208,0.501127577319588,283,740,0.382432432432432,1467,1776,0.826013513513513,2886,2152,544,418,958,1327,7972
"244","CLE",1993,2261,4930,0.458620689655172,294,813,0.361623616236162,1144,1463,0.781954887218045,2078,1651,550,199,782,1203,5960
"245","CLE",1994,2714,6153,0.441085649276776,398,1033,0.385285575992256,1481,1941,0.763008758371973,3166,1650,624,327,1065,1586,7307
"246","CLE",1995,2587,5639,0.458769285334279,596,1582,0.376738305941846,1247,1589,0.784770295783512,2577,1767,632,303,870,1457,7017
"247","CLE",1996,2596,5776,0.449445983379501,483,1284,0.376168224299065,1251,1706,0.733294255568582,2866,1695,644,257,1067,1734,6926
"248","CLE",1997,2774,6101,0.45467956072775,283,763,0.370904325032765,1633,2156,0.757421150278293,3190,1877,792,406,1339,1867,7464
"249","CLE",1998,1307,2990,0.437123745819398,180,520,0.346153846153846,841,1091,0.770852428964253,1290,1009,373,136,628,913,3635
"250","CLE",1999,2502,5769,0.433697347893916,335,899,0.372636262513904,1454,1912,0.760460251046025,2615,1772,599,260,1155,1628,6793
"251","CLE",2000,2314,5236,0.441940412528648,207,610,0.339344262295082,1223,1607,0.761045426260112,2430,1403,501,314,1067,1550,6058
"252","CLE",2001,2770,6204,0.4464861379755,387,1026,0.37719298245614,1442,1850,0.779459459459459,2985,1844,532,388,1038,1505,7369
"253","CLE",2002,2663,6239,0.426831222952396,286,871,0.328358208955224,1423,1891,0.75251189846642,3075,1575,559,402,1294,1527,7035
"254","CLE",2003,1933,4348,0.444572217111316,124,389,0.318766066838046,1105,1446,0.76417704011065,2387,1112,362,352,772,996,5095
"255","CLE",2004,2975,6631,0.44865027899261,298,893,0.333706606942889,1614,2146,0.752096924510718,3434,1831,648,459,1056,1830,7862
"256","CLE",2005,2681,5898,0.454560868090878,475,1385,0.342960288808664,1558,2128,0.732142857142857,3207,1452,504,370,993,1556,7395
"257","CLE",2006,2967,6631,0.447443824460866,494,1404,0.351851851851852,1479,2123,0.696655675930287,3531,1705,621,352,1121,1751,7907
"258","CLE",2007,2093,4663,0.448852669954965,425,1169,0.363558597091531,1096,1528,0.717277486910995,2430,1276,376,284,742,1154,5707
"259","CLE",2008,2781,5946,0.467709384460141,653,1661,0.393136664659843,1423,1841,0.7729494839761,2805,1591,519,311,882,1427,7638
"260","CLE",2009,2893,5944,0.486709286675639,572,1490,0.383892617449664,1480,2018,0.733399405351833,3202,1785,526,407,1004,1463,7838
"261","CLE",2010,2234,5157,0.43319759550126,379,1066,0.355534709193246,1223,1642,0.744823386114495,2574,1244,395,224,835,1133,6070
"262","CLE",2011,1788,4219,0.423797108319507,385,1099,0.35031847133758,865,1215,0.711934156378601,2194,891,372,212,683,920,4826
"263","CLE",2012,2397,5554,0.431580842635938,468,1353,0.34589800443459,1111,1489,0.746138347884486,2780,1310,539,270,900,1415,6373
"264","CLE",2013,2491,5657,0.440339402510164,456,1291,0.353214562354764,1193,1586,0.752206809583859,2894,1528,499,218,927,1377,6631
"265","CLE",2014,2120,4694,0.451640391989774,629,1690,0.372189349112426,1090,1402,0.777460770328103,2081,1462,384,168,776,902,5959
"266","CLE",2015,2750,6053,0.454320171815629,818,2263,0.361467079098542,1113,1434,0.776150627615063,2653,1712,477,243,931,1308,7431
"267","CLE",2016,2930,6206,0.472123751208508,890,2372,0.375210792580101,1330,1775,0.749295774647887,3231,1648,466,291,939,1237,8080
"268","CLE",2017,2172,4507,0.481917017972044,741,1912,0.38755230125523,1001,1268,0.789432176656151,2174,1363,366,179,746,892,6086
"269","CLE",2018,2046,4654,0.439621830683283,573,1643,0.348752282410225,826,1029,0.802721088435374,2038,1016,337,114,651,968,5491
"270","CLE",2019,2233,4896,0.45608660130719,626,1763,0.355076574021554,817,1059,0.77148253068933,2448,1301,374,146,885,992,5909
"271","DAL",1967,622,1264,0.492088607594937,0,2,0,271,322,0.841614906832298,982,112,0,0,107,245,1515
"272","DAL",1968,2583,5709,0.452443510246978,93,287,0.32404181184669,1802,2320,0.776724137931034,2670,1146,0,0,1149,1500,7061
"273","DAL",1969,3582,7799,0.459289652519554,183,555,0.32972972972973,2235,2808,0.795940170940171,4178,1519,0,0,1558,1860,9582
"274","DAL",1971,2619,5980,0.437959866220736,103,305,0.337704918032787,1572,1971,0.797564687975647,2356,1237,0,0,918,1510,6913
"275","DAL",1981,3227,6878,0.469177086362315,55,190,0.289473684210526,1648,2216,0.743682310469314,3085,2042,545,228,1226,1948,8157
"276","DAL",1982,3631,7413,0.489815189531903,43,185,0.232432432432432,1816,2416,0.751655629139073,3557,2193,540,341,1299,1975,9121
"277","DAL",1983,3594,7162,0.501815135437029,41,180,0.227777777777778,1765,2326,0.758813413585555,3300,2142,577,345,1267,1841,8994
"278","DAL",1984,3493,7132,0.489764441951767,152,443,0.343115124153499,1814,2280,0.795614035087719,3199,2068,554,311,1124,1686,8952
"279","DAL",1985,3309,6644,0.498043347381096,141,445,0.31685393258427,1834,2338,0.784431137724551,2659,1972,566,233,1128,1439,8593
"280","DAL",1986,3261,6782,0.480831613093483,231,653,0.35375191424196,1861,2352,0.791241496598639,2701,1935,632,279,1069,1648,8614
"281","DAL",1987,3143,6679,0.470579428058093,154,526,0.29277566539924,1787,2256,0.792109929078014,2947,1883,597,313,1070,1451,8227
"282","DAL",1988,2225,4705,0.472901168969182,176,546,0.322344322344322,1105,1362,0.811306901615272,2057,1406,454,281,787,1163,5731
"283","DAL",1989,2980,6328,0.470922882427307,157,485,0.323711340206186,1574,2034,0.773844641101278,2819,1711,640,349,1068,1597,7691
"284","DAL",1990,2865,6156,0.465399610136452,193,599,0.32220367278798,1297,1676,0.773866348448687,2481,1741,532,284,976,1582,7220
"285","DAL",1991,2830,6479,0.436795801821269,265,781,0.339308578745198,1330,1751,0.759565962307253,3055,1536,486,280,1032,1632,7255
"286","DAL",1992,2786,6362,0.437912606098711,222,669,0.331838565022422,1358,1933,0.702534919813761,2998,1445,545,304,1230,1898,7152
"287","DAL",1993,2598,5978,0.434593509534962,196,637,0.307692307692308,1275,1686,0.756227758007117,2775,1388,626,224,1133,1618,6667
"288","DAL",1994,2944,6717,0.438290903677237,340,1073,0.316868592730662,1531,2041,0.750122488975992,3165,1654,480,196,1151,1419,7759
"289","DAL",1995,2988,7134,0.418839360807401,716,1980,0.361616161616162,1369,1886,0.725874867444327,3510,1861,615,321,1191,1620,8061
"290","DAL",1996,524,1209,0.433416046319272,90,276,0.326086956521739,220,310,0.709677419354839,460,421,143,46,250,364,1358
"291","DAL",1997,2482,5760,0.430902777777778,316,864,0.365740740740741,1139,1524,0.74737532808399,2947,1329,580,426,944,1441,6419
"292","DAL",1998,1736,3993,0.434760831455046,202,595,0.339495798319328,874,1200,0.728333333333333,2040,905,339,274,637,1012,4548
"293","DAL",1999,3006,6576,0.457116788321168,489,1235,0.395951417004049,1315,1621,0.81122763726095,3075,1683,547,361,980,1564,7816
"294","DAL",2000,2379,5165,0.460600193610842,442,1160,0.381034482758621,1278,1585,0.806309148264984,2558,1461,463,403,808,1277,6478
"295","DAL",2001,2452,5149,0.476208972616042,463,1172,0.395051194539249,1257,1529,0.822105951602354,2558,1331,454,274,697,1336,6624
"296","DAL",2002,3116,6844,0.455289304500292,634,1660,0.381927710843374,1476,1776,0.831081081081081,3351,1815,646,440,878,1650,8342
"297","DAL",2003,3214,7005,0.458815132048537,507,1455,0.348453608247423,1393,1748,0.796910755148741,3401,1943,639,416,917,1410,8328
"298","DAL",2004,2768,6007,0.46079573830531,427,1164,0.366838487972509,1652,2087,0.791566842357451,3041,1443,627,361,930,1451,7615
"299","DAL",2005,2740,5945,0.460891505466779,416,1113,0.373764600179695,1652,2056,0.803501945525292,2733,1413,559,377,916,1519,7548
"300","DAL",2006,2720,5916,0.459770114942529,524,1375,0.381090909090909,1490,1797,0.829159710628826,2781,1503,514,319,921,1494,7454
"301","DAL",2007,2338,5145,0.454421768707483,419,1219,0.343724364232978,1337,1579,0.846738442051932,2195,1059,307,201,622,1012,6432
"302","DAL",2008,2884,6340,0.454889589905363,570,1624,0.350985221674877,1391,1643,0.846622032866707,2746,1683,548,293,895,1296,7729
"303","DAL",2009,2442,5181,0.471337579617834,488,1259,0.387609213661636,1159,1365,0.849084249084249,2359,1724,472,289,790,1033,6531
"304","DAL",2010,2668,5746,0.464323007309433,586,1623,0.361059765865681,1185,1510,0.78476821192053,2583,1879,491,260,992,1257,7107
"305","DAL",2011,2265,5160,0.438953488372093,496,1461,0.339493497604381,979,1232,0.794642857142857,2485,1359,539,278,836,1090,6005
"306","DAL",2012,3085,6637,0.464818442067199,586,1561,0.375400384368994,1231,1556,0.791131105398458,3343,1842,632,447,1059,1581,7987
"307","DAL",2013,3025,6527,0.463459476022675,721,1877,0.384123601491742,1301,1627,0.799631223110018,3110,1904,672,301,1047,1542,8072
"308","DAL",2014,2400,5454,0.44004400440044,659,1872,0.352029914529915,1024,1323,0.773998488284203,1939,1313,495,191,684,1081,6483
"309","DAL",2015,2944,6687,0.440257215492747,803,2322,0.345822566752799,1415,1780,0.794943820224719,3335,1774,547,291,972,1521,8106
"310","DAL",2016,2386,5409,0.441116657422814,712,1997,0.356534802203305,971,1204,0.806478405315615,2427,1163,484,234,651,1170,6455
"311","DAL",2017,2888,6485,0.445335389360062,875,2457,0.356125356125356,1034,1362,0.759177679882526,3178,1737,525,293,883,1391,7685
"312","DAL",2018,2013,4524,0.444960212201591,644,1965,0.327735368956743,995,1356,0.73377581120944,2432,1368,346,258,719,1151,5665
"313","DAL",2019,3054,6632,0.460494571773221,1120,3054,0.366732154551408,1373,1762,0.779228149829739,3413,1805,445,348,886,1412,8601
"314","DEN",1949,1355,4008,0.338073852295409,0,0,0,1120,1631,0.686695278969957,0,755,0,0,0,1312,3830
"315","DEN",1968,2501,5697,0.439002984026681,78,309,0.252427184466019,1526,2017,0.756569162121963,2732,925,0,0,890,1435,6606
"316","DEN",1969,3721,8331,0.446645060616973,188,684,0.274853801169591,2013,2695,0.746938775510204,4791,1613,0,0,1394,2043,9643
"317","DEN",1970,1753,3995,0.438798498122653,47,176,0.267045454545455,1001,1271,0.78756884343037,1496,788,0,0,722,705,4554
"318","DEN",1971,3409,7607,0.44813987117129,41,177,0.231638418079096,1810,2379,0.760823875577974,4030,1886,0,0,1304,2079,8669
"319","DEN",1973,2759,6321,0.436481569371935,93,288,0.322916666666667,1326,1689,0.785079928952043,3174,1680,524,334,1217,1655,6937
"320","DEN",1974,3953,7764,0.509144770736734,22,102,0.215686274509804,2041,2546,0.80164964650432,3816,2450,975,501,1821,2065,9969
"321","DEN",1975,3292,6561,0.501752781588172,38,170,0.223529411764706,1750,2198,0.796178343949045,2964,1978,665,296,1376,1539,8372
"322","DEN",1981,3927,7539,0.520891364902507,40,149,0.268456375838926,2317,2914,0.79512697323267,3526,2229,659,364,1432,2089,10211
"323","DEN",1982,3774,7609,0.495991588907872,24,126,0.19047619047619,2046,2516,0.813195548489666,3378,2234,752,304,1372,1860,9618
"324","DEN",1983,3865,7805,0.495195387572069,77,255,0.301960784313725,2158,2634,0.819286256643888,3487,2449,702,349,1291,2207,9965
"325","DEN",1984,3816,7847,0.486300497005225,73,235,0.31063829787234,1937,2471,0.783893160663699,3490,2228,874,399,1324,2054,9642
"326","DEN",1985,3577,7607,0.470224792953858,71,305,0.232786885245902,1881,2337,0.804878048780488,3297,2110,804,388,1256,2033,9106
"327","DEN",1986,3261,6964,0.468265364732912,106,391,0.271099744245524,1575,2041,0.771680548750612,2811,2169,709,289,1026,1691,8203
"328","DEN",1987,3270,6906,0.473501303214596,192,562,0.341637010676157,1679,2081,0.806823642479577,3081,2193,799,312,1062,1690,8411
"329","DEN",1988,3377,7135,0.473300630693763,225,663,0.339366515837104,1654,2090,0.791387559808612,3140,2130,729,359,1074,1736,8633
"330","DEN",1989,3560,7653,0.465177054749771,228,677,0.336779911373708,1678,2123,0.790390956194065,3505,2219,785,270,1044,1976,9026
"331","DEN",1990,2896,6676,0.433792690233673,239,845,0.282840236686391,1326,1737,0.763385146804836,3143,1644,591,312,990,1618,7357
"332","DEN",1991,2805,6439,0.435626650100947,126,418,0.301435406698565,1189,1536,0.774088541666667,2743,1382,720,246,1128,1675,6925
"333","DEN",1992,2868,6325,0.453438735177866,138,453,0.304635761589404,1416,1814,0.780595369349504,2664,1572,590,270,1121,1698,7290
"334","DEN",1993,3013,6458,0.466553112418706,167,581,0.287435456110155,1659,2304,0.720052083333333,3435,1692,653,670,1302,1803,7852
"335","DEN",1994,2500,5379,0.46477040342071,412,1156,0.356401384083045,1300,1703,0.763358778625954,2028,1651,573,213,994,1505,6712
"336","DEN",1995,2847,6328,0.449905183312263,395,1142,0.345884413309982,1514,2035,0.743980343980344,3285,1805,492,577,1158,1710,7603
"337","DEN",1996,2219,4973,0.446209531469938,390,1074,0.363128491620112,1176,1552,0.757731958762887,2794,737,330,449,833,1310,6004
"338","DEN",1997,2243,5389,0.416218222304695,242,781,0.309859154929577,1410,1780,0.792134831460674,2320,1285,551,235,1007,1618,6138
"339","DEN",1998,1652,3921,0.421321091558276,302,921,0.327904451682953,1004,1314,0.764079147640791,1982,968,364,268,699,1107,4610
"340","DEN",1999,2579,5826,0.442670786131136,443,1309,0.33842627960275,1286,1795,0.716434540389972,3253,1750,481,578,1065,1751,6887
"341","DEN",2000,2010,4776,0.420854271356784,504,1416,0.355932203389831,973,1259,0.772835583796664,2055,1718,434,335,791,1236,5497
"342","DEN",2001,1443,3557,0.405678942929435,234,775,0.301935483870968,632,814,0.776412776412776,1868,838,408,214,620,1112,3752
"343","DEN",2002,2210,5240,0.42175572519084,116,466,0.248927038626609,1039,1514,0.686261558784676,2986,1292,605,358,1139,1697,5575
"344","DEN",2003,2934,6611,0.443805778248374,331,985,0.336040609137056,1631,2130,0.765727699530516,3304,1762,720,498,1181,1691,7830
"345","DEN",2004,2765,6010,0.460066555740433,267,814,0.328009828009828,1706,2217,0.769508344609833,3142,1861,675,451,1102,1697,7503
"346","DEN",2005,2698,5835,0.462382176520994,259,824,0.314320388349515,1542,1999,0.771385692846423,2932,1610,593,438,954,1573,7197
"347","DEN",2006,2152,4576,0.47027972027972,341,1027,0.332035053554041,1180,1556,0.758354755784062,2610,827,424,388,782,1347,5825
"348","DEN",2007,3242,6875,0.471563636363636,556,1559,0.356638871071199,1847,2455,0.75234215885947,3514,1999,739,538,1138,1643,8887
"349","DEN",2008,2593,5396,0.48054114158636,381,1058,0.360113421550095,1451,1992,0.728413654618474,3089,1263,609,457,1015,1640,7018
"350","DEN",2009,3124,6678,0.467804731955675,544,1517,0.358602504943968,1937,2508,0.772328548644338,3394,1719,683,417,1108,1844,8729
"351","DEN",2010,2073,4200,0.493571428571429,437,1138,0.384007029876977,1032,1422,0.725738396624473,2317,1148,418,233,678,1191,5615
"352","DEN",2011,1875,4166,0.450072011521844,435,1309,0.33231474407945,953,1218,0.782430213464696,1580,1432,402,98,732,829,5138
"353","DEN",2012,2957,6292,0.469961856325493,521,1518,0.343214756258234,1339,1878,0.712992545260916,2956,1923,680,450,1090,1444,7774
"354","DEN",2013,2795,6207,0.450298050588046,606,1696,0.357311320754717,1447,1998,0.724224224224224,3347,1541,514,409,1112,1684,7643
"355","DEN",2014,2278,5301,0.429730239577438,475,1463,0.324675324675325,1099,1518,0.723978919631094,2857,1390,488,272,833,1390,6130
"356","DEN",2015,2735,6133,0.445948149355943,531,1568,0.338647959183673,1345,1741,0.772544514646755,3294,1538,521,344,994,1450,7346
"357","DEN",2016,3117,6696,0.465501792114695,868,2360,0.367796610169492,1429,1791,0.797878280290341,3352,1944,525,255,1053,1392,8531
"358","DEN",2017,3140,6610,0.475037821482602,867,2332,0.371783876500858,1292,1697,0.761343547436653,3514,1870,592,396,1076,1431,8439
"359","DEN",2018,3436,7375,0.465898305084746,900,2563,0.351150994927819,1294,1714,0.754959159859977,3803,2243,634,362,1052,1640,9066
